img_id,stem_word,slope
880,sunny,-0.165187518
880,tree,0.166090403
880,woman,0.162478863
897,barren,-0.166993288
897,beautiful,0.166090403
897,blue,-2.92E-16
897,"blue, sky, -",0.167896173
897,calm,-0.166993288
897,cloud,-0.000902885
897,desert,0.166090403
897,field,-0.33308369
897,geyser,0.164284633
897,grass,-0.168799057
897,hot,0.332180805
897,land,0.166090403
897,landscape,-0.166993288
897,mountain,-0.332180805
897,outdoor,0.000902885
897,outside,0.166090403
897,sand,0.000902885
897,sky,0.33308369
897,smoke,0.663458726
897,steam,0.831354898
897,sunny,-0.33308369
897,white,-0.166993288
901,baby,0.117991084
901,beach,0.217730476
901,boy,-0.008480928
901,child,0.110155073
901,couple,0.110155073
901,dog,-0.299218174
901,dusk,0.117991084
901,family,0.236627086
901,father,-0.128406766
901,fish,-0.129051684
901,man,0.321984292
901,outdoor,-0.256168614
901,people,-0.520818157
901,sand,0.118636002
901,sea,-0.136887694
901,shadow,0.110799991
901,silhouette,-0.264004625
901,son,-0.128406766
901,stand,-0.009770764
901,stroller,0.356552924
901,sunset,0.347427077
901,trolley,0.118636002
901,two,-0.128406766
901,walk,0.110799991
901,water,0.713105847
901,woman,0.713750765
914,busy,-0.166993288
914,concert,-0.166993288
914,crowd,0.501882748
914,event,0.166993288
914,group,0.165187518
914,outside,0.166090403
914,people,0.000902885
914,protest,0.499174093
916,"-, see, sight",-0.264004625
916,build,0.083422452
916,building,0.348716913
916,castle,0.110799991
916,colorful,-0.129051684
916,day,0.118636002
916,daytime,-0.009125846
916,foreign,-0.136242777
916,hot,0.118636002
916,india,0.22750124
916,man,-0.256168614
916,monument,-0.511692311
916,old,-0.009125846
916,outdoor,0.118636002
916,outside,0.118636002
916,people,-0.385865216
916,rooftop,-0.009125846
916,sand,0.117991084
916,sari,-0.009125846
916,sky,-0.008480928
916,"sky, -, clear",0.118636002
916,speak,0.118636002
916,stand,-0.009125846
916,sunny,0.109510156
916,talk,-0.256813532
916,temple,0.10822032
916,walk,-0.016961857
916,woman,0.312213528
918,bore,0.166090403
918,brown,0.000902885
918,button,-0.166993288
918,candy,-0.166993288
918,coin,0.499174093
918,egg,-0.33308369
918,food,0.166090403
918,paint,0.166090403
918,pea,0.164284633
918,table,0.501882748
933,"-, grass, tall",0.166090403
933,beautiful,-0.166090403
933,calm,-0.166993288
933,field,0.499174093
933,flower,0.166090403
933,girl,-0.500979863
933,grass,-0.500076978
933,hair,-0.166993288
933,lady,-0.33308369
933,outdoor,-0.167896173
933,pant,0.000902885
933,peaceful,0.166090403
933,relax,-2.92E-16
933,sit,0.168799057
933,sky,0.332180805
933,sunny,-5.83E-16
933,wheat,0.500076978
933,woman,0.500979863
933,yellow,0.499174093
939,asia,0.165187518
939,buddha,0.000902885
939,build,-0.33308369
939,calm,0.000902885
939,china,-0.165187518
939,dark,0.166090403
939,even,0.164284633
939,light,0.33127792
939,moon,-2.92E-16
939,night,0.66616738
939,outside,0.166993288
939,people,0.000902885
939,place,-0.166993288
939,statue,0.167896173
939,temple,0.335792345
943,"-, white, cloud",0.166240883
943,air,-0.139161073
943,beautiful,-0.417483219
943,bird,0.028584619
943,blue,0.415226007
943,calm,0.02707981
943,cloud,0.27531253
943,dark,0.166240883
943,run,-0.10982405
943,sky,0.609299105
943,sunny,0.332481767
950,abstract,0.166090403
950,black,0.500979863
950,bright,-2.92E-16
950,color,0.000902885
950,dark,0.500076978
950,green,0.501882748
950,light,0.332180805
950,space,-2.92E-16
950,sparkle,0.33308369
950,star,0.166090403
950,underwater,0.166090403
950,yellow,0.498271208
954,chair,-0.165488479
954,child,0.221836912
954,computer,0.026806209
954,girl,-0.137861466
954,interest,0.110508054
954,keyboard,0.167677291
954,learn,-0.08288104
954,man,0.056348433
954,monitor,0.082607439
954,mouse,0.194757102
954,music,-0.029542224
954,office,-0.056622034
954,people,-0.054980425
954,person,0.057169237
954,piano,0.333712974
954,play,-0.027900615
954,practice,0.110508054
954,room,-0.166309284
954,student,0.221836912
954,system,-0.167130088
954,table,0.221836912
954,teacher,-0.139229473
954,woman,0.055527628
954,work,-0.332618568
958,color,-0.165187518
958,colorful,0.000902885
958,crowd,-0.500979863
958,gather,0.166090403
958,man,0.500076978
958,mosque,0.500076978
958,nice,0.166090403
958,people,0.33308369
958,person,0.166090403
958,pray,0.500076978
958,red,-0.166993288
958,temple,0.166090403
958,work,0.166090403
958,worship,0.165187518
964,bathroom,1.165341473
964,bathtub,0.667070265
964,bright,-2.92E-16
964,build,-0.165187518
964,daytime,0.000902885
964,fancy,0.165187518
964,furniture,-0.167896173
964,house,0.332180805
964,office,0.000902885
964,pretty,0.166090403
964,room,-0.33308369
964,scenic,0.000902885
964,sink,0.500979863
964,sunny,-0.164284633
964,view,-0.000902885
964,white,0.166993288
964,window,-0.00180577
979,bright,0.000902885
979,brown,0.000902885
979,door,0.664361611
979,exit,0.166090403
979,green,0.166090403
979,inside,-2.92E-16
979,outside,-2.92E-16
979,plane,-0.33308369
979,red,0.498271208
979,small,-0.166993288
979,subway,-0.166993288
979,train,0.329472151
979,tree,0.166090403
979,window,0.163381748
986,"-, long, hair",0.167896173
986,alone,0.000902885
986,blonde,-0.33308369
986,depress,-0.000902885
986,girl,0.502785633
986,hair,0.000902885
986,hand,-0.33308369
986,headache,0.163381748
986,lonely,0.166090403
986,mirror,0.498271208
986,sad,-0.166090403
986,stare,0.166090403
986,table,-0.167896173
986,tire,-0.33308369
986,woman,-0.500076978
986,worry,-2.92E-16
986,young,0.166090403
988,black,-0.166993288
988,calm,-0.166993288
988,clock,-0.168799057
988,digital,0.333986575
988,gas,0.166993288
988,microwave,0.000902885
988,number,-0.164284633
988,pay,-0.166993288
988,price,0.000902885
988,pump,0.167896173
988,sign,-0.500076978
988,station,-0.166993288
988,time,0.166090403
988,timer,0.000902885
988,wall,-0.33308369
996,bath,0.327666381
996,bathroom,-0.166090403
996,bathtub,0.168799057
996,bubble,0.831354898
996,calm,0.33308369
996,leg,0.332180805
996,nude,-0.166993288
996,relax,0.333986575
996,relaxation,0.166090403
996,shave,0.500076978
996,soak,0.000902885
996,soap,-0.166090403
996,tub,-0.167896173
996,water,-0.499174093
996,woman,-0.00180577
1006,"-, shirt, pink",0.166172483
1006,beautiful,0.166172483
1006,boy,0.228538924
1006,couple,-0.256438926
1006,girl,0.228538924
1006,kiss,0.709412752
1006,love,-0.135810067
1006,man,0.028720807
1006,park,-0.15181208
1006,purple,-0.15181208
1006,rain,0.849326841
1006,street,-0.15181208
1006,tree,0.196534899
1006,umbrella,0.303624159
1006,woman,0.029541611
1023,army,-0.681923152
1023,bench,-0.166911207
1023,cap,-0.51419114
1023,chorus,0.150991275
1023,crowd,-0.18118953
1023,group,-0.515011944
1023,hat,-0.015099128
1023,man,0.743961271
1023,military,0.439516307
1023,photo,-0.18118953
1023,police,-0.03101906
1023,red,-0.33300161
1023,sing,0.606427514
1023,soldier,0.30198255
1023,speak,-0.014278323
1023,stand,-0.016740736
1023,uniform,0.741498857
1026,beautiful,-0.15181208
1026,camera,0.51458725
1026,cameraman,0.277501341
1026,girl,-0.011830202
1026,gloomy,0.138340269
1026,hold,-0.15181208
1026,man,-0.493389259
1026,people,-0.466445637
1026,person,0.124868457
1026,picture,-0.15181208
1026,road,0.265671139
1026,shoot,-0.011830202
1026,sky,0.266491944
1026,street,0.126510066
1026,vehicle,-0.011830202
1032,anchor,0.166090403
1032,conference,0.165187518
1032,debate,-0.167896173
1032,desk,-0.665264496
1032,issue,-0.166993288
1032,man,0.00361154
1032,"man, three, -",0.333986575
1032,meet,0.66616738
1032,nasa,0.166090403
1032,news,0.496465438
1032,panel,-2.92E-16
1032,sit,-2.92E-16
1032,suit,-0.66616738
1032,talk,-0.166993288
1032,three,-0.33127792
1035,calm,-0.167896173
1035,carpet,0.500076978
1035,cat,0.33308369
1035,cute,-0.499174093
1035,dog,0.497368323
1035,floor,0.33308369
1035,friend,0.000902885
1035,happy,-0.00180577
1035,house,0.166090403
1035,indoor,0.166090403
1035,lab,0.166090403
1035,lay,-0.166993288
1035,puppy,-0.164284633
1035,rest,-0.166993288
1035,sit,0.33488946
1035,smile,-0.33308369
1035,stair,0.500076978
1035,tongue,-0.166993288
1035,wall,0.000902885
1035,white,-0.002708655
1045,beach,0.01057842
1045,beautiful,0.01057842
1045,car,-0.129403457
1045,daytime,0.009757616
1045,desert,0.01057842
1045,field,0.161138718
1045,grass,-0.117183428
1045,grind,0.277501341
1045,house,-0.128582653
1045,nature,0.138340269
1045,outdoor,-0.128582653
1045,road,-0.384927154
1045,rock,0.138340269
1045,sand,0.019515232
1045,sky,0.275859733
1045,soil,0.138340269
1045,train,0.972485902
1045,tree,0.160317914
1045,village,-0.128582653
1045,water,0.277501341
1048,carry,0.500076978
1048,colorful,0.33308369
1048,dress,0.000902885
1048,hat,-0.166993288
1048,india,0.500076978
1048,people,-1.164438588
1048,river,0.332180805
1048,sky,0.166090403
1048,stand,-0.166993288
1048,sunny,-0.167896173
1048,walk,0.166090403
1048,water,-0.165187518
1048,woman,0.500979863
1048,work,0.166090403
1058,beach,0.498271208
1058,beautiful,0.166090403
1058,bikini,-0.165187518
1058,board,0.167896173
1058,boat,0.165187518
1058,boy,0.33308369
1058,concert,0.000902885
1058,crowd,-0.665264496
1058,disorder,-0.166993288
1058,dress,0.166090403
1058,excite,0.000902885
1058,fun,0.33308369
1058,girl,0.332180805
1058,man,-0.168799057
1058,people,0.333986575
1058,person,0.000902885
1058,play,-0.166993288
1058,sand,0.33308369
1058,sea,0.166090403
1058,ship,0.166090403
1058,sky,-0.166090403
1058,sport,0.000902885
1058,sunny,0.33308369
1058,wall,-0.166090403
1058,woman,-0.166993288
1076,construction,0.000902885
1076,factory,0.499174093
1076,indoor,0.166090403
1076,machine,0.831354898
1076,machinery,0.332180805
1076,metal,0.166090403
1076,people,0.000902885
1076,steel,-0.33127792
1076,yellow,0.165187518
1078,boy,-0.053858659
1078,bridge,0.112231743
1078,chat,-0.02692933
1078,conversation,0.111479339
1078,couple,-0.03069135
1078,date,0.277569742
1078,father,0.138408669
1078,girl,-0.193772136
1078,good,-0.166842807
1078,grass,-0.02692933
1078,man,0.166842807
1078,nice,0.138408669
1078,outdoor,0.136903861
1078,park,-0.166842807
1078,people,-0.02692933
1078,romance,0.138408669
1078,run,-0.166842807
1078,sit,-0.028434138
1078,smile,-0.166842807
1078,talk,-0.222206274
1078,tree,0.30600388
1078,woman,0.194524541
1078,wood,-0.02692933
1079,"-, truck, fire",0.166090403
1079,accident,0.000902885
1079,car,0.498271208
1079,danger,-0.167896173
1079,extinguish,0.000902885
1079,fire,0.000902885
1079,firefighter,-0.165187518
1079,fireman,-0.000902885
1079,firetruck,-0.000902885
1079,hose,-0.168799057
1079,people,0.166090403
1079,road,0.166090403
1079,street,-0.165187518
1079,truck,-0.332180805
1079,water,0.998348186
1079,work,-0.166993288
1087,animal,-0.488083672
1087,brown,0.282405422
1087,bull,0.963917515
1087,cattle,-0.104451419
1087,cow,-0.402976178
1087,crowd,0.0148295
1087,excite,0.015474418
1087,farm,0.118636002
1087,festival,0.117991084
1087,horn,0.386211924
1087,outside,0.134755338
1087,ox,0.117991084
1087,people,0.52161218
1087,road,0.13411042
1087,run,0.117991084
1087,street,0.072212748
1087,sunny,-0.088332084
1087,two,0.357197841
1087,walk,0.14893992
1090,apron,-0.166090403
1090,bake,-0.000902885
1090,bowl,0.165187518
1090,child,-0.328569266
1090,cook,0.665264496
1090,counter,0.167896173
1090,daughter,0.165187518
1090,family,0.998348186
1090,food,-0.165187518
1090,fun,0.165187518
1090,kid,0.498271208
1090,kitchen,0.501882748
1090,mom,-0.33308369
1090,mother,0.166993288
1090,table,-0.332180805
1105,boss,-0.139161073
1105,boy,0.165488479
1105,bright,0.028584619
1105,chair,-0.277569742
1105,computer,0.362571194
1105,conversation,-0.139913477
1105,desk,-0.249737527
1105,good,0.028584619
1105,indoor,-0.277569742
1105,interview,-0.139913477
1105,laptop,0.027832215
1105,light,0.330976959
1105,listen,-0.139161073
1105,man,0.10982405
1105,meet,-0.111328858
1105,office,-0.249737527
1105,paper,-0.10982405
1105,pen,0.166240883
1105,people,0.057169237
1105,room,0.333234171
1105,suit,-0.139161073
1105,table,0.665715938
1105,talk,0.165488479
1105,woman,0.053407217
1105,work,-0.139913477
1110,boy,-0.000902885
1110,class,0.166090403
1110,couple,0.500076978
1110,floor,-0.166090403
1110,food,0.33308369
1110,fun,0.33308369
1110,girl,-0.00180577
1110,glass,0.33308369
1110,hug,0.33127792
1110,man,-0.499174093
1110,mirror,-2.92E-16
1110,person,0.000902885
1110,restaurant,0.166090403
1110,romance,0.33308369
1110,shop,0.500076978
1110,store,-0.33488946
1110,table,0.166090403
1110,wall,-0.166993288
1110,woman,-0.332180805
1124,book,-0.000902885
1124,calm,0.000902885
1124,chair,0.000902885
1124,coffee,-0.000902885
1124,drink,0.165187518
1124,elderly,-2.92E-16
1124,glass,0.333986575
1124,man,0.166090403
1124,"man, -, old",0.000902885
1124,milk,0.166090403
1124,morning,0.000902885
1124,newspaper,0.000902885
1124,outdoor,0.166090403
1124,outside,-2.92E-16
1124,porch,0.33308369
1124,read,0.000902885
1124,relax,0.166090403
1124,sit,-0.165187518
1124,sunny,-0.166993288
1124,table,0.165187518
1124,think,-2.92E-16
1124,tree,-0.167896173
1124,window,-0.66616738
1125,bicycle,-0.099019241
1125,bike,0.150170471
1125,crowd,-0.099840046
1125,cycle,0.060450618
1125,man,0.325506154
1125,market,-0.140050278
1125,people,0.200500896
1125,person,-0.111601847
1125,race,-0.139229473
1125,ride,0.012582606
1125,road,0.162753077
1125,run,0.013403411
1125,shop,-0.390881599
1125,street,-0.25247293
1125,walk,0.46883965
1125,woman,-0.265055536
1133,bicycle,0.454047185
1133,bike,0.151117553
1133,build,-0.303813576
1133,calm,0.000126278
1133,cycle,0.303308465
1133,door,0.000126278
1133,grass,0.001641609
1133,home,-0.301161746
1133,house,0.151370108
1133,people,0.000126278
1133,road,0.30412927
1133,stair,0.000947082
1133,step,0.301666856
1133,street,0.151938357
1133,tree,0.153264272
1133,window,0.15124383
1136,africa,-0.500076978
1136,afternoon,0.166090403
1136,animal,-0.33308369
1136,drink,-0.497368323
1136,eat,-0.33308369
1136,elephant,0.832257783
1136,grass,-0.166090403
1136,horse,-0.33308369
1136,lonely,0.166090403
1136,nature,-0.166993288
1136,outside,-0.166090403
1136,play,-0.166993288
1136,"sky, -, clear",0.166090403
1136,sunny,-0.000902885
1136,walk,0.33308369
1136,water,0.667070265
1137,beautiful,-0.150252551
1137,build,-0.151073356
1137,cake,-0.15189416
1137,christmas,0.455354158
1137,colorful,-0.150170471
1137,decoration,0.301818389
1137,floor,0.000820804
1137,gingerbread,0.000820804
1137,green,0.453630469
1137,home,-0.00188785
1137,house,0.000410402
1137,people,-0.30378832
1137,place,-0.15189416
1137,play,-0.454779595
1137,red,0.606263353
1137,sky,-0.151976241
1137,temple,-0.15189416
1137,toy,0.758075433
1137,tree,0.150909195
1137,wall,0.000820804
1137,white,0.149103425
1149,beach,0.287704227
1149,beautiful,0.302803355
1149,bird,-0.226486913
1149,blue,-0.015099128
1149,brown,-0.166911207
1149,dive,0.150991275
1149,eagle,0.239944431
1149,good,-0.014278323
1149,ocean,0.274246709
1149,rock,-0.014278323
1149,sand,0.107335502
1149,sea,-0.228949326
1149,sit,-0.014278323
1149,sky,-0.848013554
1149,sun,0.137533757
1149,water,-0.059575706
1149,wave,0.135071343
1149,white,-0.166911207
1154,"-, long, hair",0.011399225
1154,beautiful,0.01057842
1154,blond,-0.256344501
1154,board,-0.128582653
1154,calm,0.138340269
1154,chair,-0.128582653
1154,classroom,-0.256344501
1154,coat,-0.128582653
1154,female,0.01057842
1154,girl,0.146456275
1154,look,-0.128582653
1154,map,0.288900566
1154,office,0.14727708
1154,person,0.009757616
1154,room,0.01057842
1154,sad,-0.128582653
1154,shirt,0.150560298
1154,stand,0.138340269
1154,table,-0.129403457
1154,talk,0.138340269
1154,teacher,-0.118825037
1154,think,-0.128582653
1154,wall,0.011399225
1154,window,0.137519464
1154,woman,-0.050429688
1154,work,0.137519464
1167,brunette,0.166090403
1167,delicious,0.000902885
1167,dress,0.166993288
1167,eat,-0.169701942
1167,finger,-0.166993288
1167,fruit,0.166090403
1167,girl,-2.92E-16
1167,gray,0.33308369
1167,hair,-0.166993288
1167,hold,0.000902885
1167,lip,0.166993288
1167,man,-0.166993288
1167,red,-0.33127792
1167,smile,-0.166993288
1167,strawberry,0.33127792
1167,sweet,-2.92E-16
1167,tasty,0.167896173
1167,tempt,0.166090403
1167,woman,0.167896173
1171,beautiful,0.500076978
1171,bright,0.165187518
1171,calm,0.00180577
1171,field,0.002708655
1171,flower,0.831354898
1171,forest,-0.166993288
1171,grass,-0.499174093
1171,meadow,0.166090403
1171,nature,-0.332180805
1171,orange,0.000902885
1171,outdoor,-0.165187518
1171,pink,0.33308369
1171,plant,0.332180805
1171,pretty,0.332180805
1171,red,0.163381748
1171,sun,0.00180577
1171,sunset,0.66616738
1180,"-, coaster, roller",-0.000902885
1180,"-, park, amusement",0.000902885
1180,"-, wheel, ferris",-0.165187518
1180,color,0.166090403
1180,colorful,0.166993288
1180,excite,-0.002708655
1180,exhilarate,0.000902885
1180,fast,0.166090403
1180,fun,-1.17E-15
1180,green,0.33308369
1180,loop,0.166090403
1180,park,0.168799057
1180,red,-0.002708655
1180,ride,-0.165187518
1180,scream,-0.166993288
1180,sky,0.33488946
1180,sunny,0.166090403
1180,thrill,-0.166993288
1180,yellow,-0.168799057
1185,beautiful,0.000744136
1185,build,0.512039574
1185,calm,0.000694527
1185,car,-0.128357157
1185,college,0.000694527
1185,country,0.000694527
1185,door,0.000744136
1185,flag,0.129150902
1185,flower,0.125926313
1185,garden,-0.128357157
1185,gate,4.96E-05
1185,government,0.000694527
1185,grass,9.92E-05
1185,large,0.127811457
1185,mansion,-0.128406766
1185,palace,-0.254729951
1185,path,-0.128406766
1185,people,0.128505984
1185,person,0.000694527
1185,pillar,-0.128406766
1185,plant,0.129200511
1185,red,0.000694527
1185,street,-0.128406766
1185,tree,0.384178508
1185,vehicle,0.384724207
1185,white,0.000744136
1185,window,0.256267832
1207,craft,0.000902885
1207,doctor,0.165187518
1207,inside,0.165187518
1207,lab,0.166090403
1207,man,0.167896173
1207,mask,0.832257783
1207,shirt,0.167896173
1207,work,0.33308369
1207,yellow,0.166993288
1218,ball,-0.375015774
1218,bat,-0.364020669
1218,excite,0.137533757
1218,girl,-0.074674833
1218,grind,-0.043655774
1218,lady,-0.015099128
1218,land,-0.180368726
1218,net,-0.03101906
1218,play,0.078778856
1218,sky,-0.030198255
1218,stick,-0.014278323
1218,tennis,0.259147581
1218,tree,-0.335464023
1218,woman,0.106514697
1229,"-, ship, cruise",0.206806856
1229,blue,-0.251537201
1229,boat,-0.505654073
1229,building,0.103725887
1229,city,0.208096692
1229,cruise,0.147166396
1229,deck,-0.11928092
1229,dock,0.400638351
1229,harbor,0.208096692
1229,huge,-0.015555033
1229,large,0.208096692
1229,luxury,-0.014265197
1229,marina,-0.11928092
1229,ocean,-0.087525936
1229,outside,0.103725887
1229,people,0.208096692
1229,port,0.416193383
1229,sail,-0.014265197
1229,sea,0.103725887
1229,ship,-0.250892283
1229,shore,0.208096692
1229,sunny,-0.120570755
1229,tourist,-0.014265197
1229,vacation,-0.02982023
1229,water,-0.447303449
1229,white,-0.132901199
1234,animal,-0.500979863
1234,brown,-0.165187518
1234,calm,-2.92E-16
1234,daytime,-0.166993288
1234,deer,0.33308369
1234,doe,0.166090403
1234,ear,0.00180577
1234,eye,0.166090403
1234,field,0.000902885
1234,forest,0.33308369
1234,grass,-0.33488946
1234,grey,-2.92E-16
1234,hunt,0.166090403
1234,nature,0.000902885
1234,outdoor,-0.167896173
1234,outside,-0.33308369
1234,tree,0.33127792
1234,wild,0.167896173
1234,wood,0.166993288
1238,"-, airplane, wing",0.151117553
1238,aeroplane,0.151117553
1238,air,0.149728499
1238,airplane,0.188549678
1238,cloud,0.300846052
1238,daytime,0.013403411
1238,flight,-0.139103196
1238,fly,0.17445174
1238,high,0.013403411
1238,metal,0.013403411
1238,plane,0.313554936
1238,road,0.013403411
1238,sky,0.656000273
1238,sun,0.013403411
1238,sunset,0.149728499
1238,view,0.012708884
1238,water,-0.139103196
1238,wing,-0.090351241
1263,abstract,0.332180805
1263,art,-0.166993288
1263,beautiful,0.166090403
1263,blob,-0.333986575
1263,blue,0.664361611
1263,canvas,0.33308369
1263,paint,1.165341473
1263,white,0.00180577
1263,yellow,0.665264496
1277,beautiful,-0.008480928
1277,bridge,-0.128456375
1277,calm,-0.128456375
1277,car,-0.128456375
1277,concrete,0.118586393
1277,dark,0.475040098
1277,extraction,0.118586393
1277,gold,-0.128456375
1277,light,0.3020955
1277,night,0.118586393
1277,path,0.237172786
1277,person,-0.136937304
1277,road,0.228691857
1277,scare,0.117197339
1277,steel,-0.383980071
1277,subway,0.091060027
1277,train,-0.258996331
1277,tunnel,0.566794652
1277,underground,-0.009175455
1277,wall,-0.128456375
1288,barren,-0.166993288
1288,beautiful,-0.166090403
1288,blue,0.000902885
1288,"blue, sky, -",0.33308369
1288,brown,0.33488946
1288,desert,0.500076978
1288,hilly,0.166090403
1288,landscape,-0.167896173
1288,mesa,0.166090403
1288,mountain,0.00180577
1288,mountainous,0.166090403
1288,outdoor,0.166090403
1288,outside,0.165187518
1288,people,-0.166993288
1288,plateau,0.166090403
1288,rock,-0.332180805
1288,rocky,0.000902885
1288,scenery,-0.166993288
1288,sky,-0.165187518
1288,snow,-0.166993288
1288,sunny,0.333986575
1290,beautiful,0.137656265
1290,boy,-0.027681734
1290,cap,-0.028434138
1290,car,-0.02692933
1290,child,-0.332933209
1290,color,0.138408669
1290,colorful,0.415978411
1290,costume,-0.166842807
1290,crowd,0.276064934
1290,enjoy,0.138408669
1290,festival,0.27531253
1290,girl,0.251392816
1290,hat,-0.360614943
1290,man,-0.053858659
1290,parade,-0.02692933
1290,people,-0.222206274
1290,procession,0.138408669
1290,road,0.058373084
1290,sombrero,0.138408669
1290,street,-0.029186542
1290,"sunny, -, afternoon",0.138408669
1290,tree,0.250640412
1290,walk,0.2483832
1290,woman,0.056115872
1304,animal,0.000820804
1304,beautiful,-0.15189416
1304,dirt,-0.152797045
1304,elephant,0.452973825
1304,forest,0.299027654
1304,grass,-0.151237516
1304,grey,-0.15189416
1304,mud,0.150909195
1304,play,0.000820804
1304,road,-0.15189416
1304,savannah,-0.15189416
1304,sky,0.303542079
1304,tree,0.604375503
1304,trunk,0.000738724
1304,two,-0.15189416
1304,"two, -, elephant",-0.15189416
1304,walk,-0.45387671
1309,boy,-0.152496083
1309,bucket,-0.152496083
1309,child,0.254655538
1309,crowd,-0.023287304
1309,europe,-0.0225349
1309,fountain,0.489033388
1309,good,0.205071313
1309,grass,-0.024039708
1309,house,-0.0225349
1309,jacket,0.127703971
1309,kid,0.127703971
1309,lean,0.127703971
1309,man,-0.348557159
1309,outside,-0.023287304
1309,park,0.104416667
1309,people,0.036811967
1309,person,-0.303487359
1309,road,-0.151743679
1309,square,0.127703971
1309,statue,0.127703971
1309,stone,0.127703971
1309,street,-0.0225349
1309,sunny,-0.173526175
1309,town,0.105921475
1309,water,-0.197565884
1309,woman,-0.174278579
1321,"blue, sky, -",-0.118685611
1321,brick,0.118586393
1321,build,-0.118834438
1321,castle,0.357693932
1321,church,0.000644918
1321,desert,-0.23801614
1321,dirt,-0.120025056
1321,fort,0.118586393
1321,history,0.118586393
1321,light,0.000644918
1321,monument,0.236478259
1321,old,0.356453705
1321,outdoor,0.118586393
1321,outside,-0.119330529
1321,people,0.119231311
1321,place,0.118586393
1321,road,-0.119330529
1321,sand,-0.355263088
1321,sky,-0.238661058
1321,"sky, -, clear",0.000644918
1321,stone,0.237867313
1321,street,0.118586393
1321,sunny,-0.118685611
1321,"sunny, -, afternoon",-0.119330529
1321,tan,-0.119330529
1321,temple,-0.119330529
1321,tree,-0.119330529
1321,walk,-4.96E-05
1326,adult,-0.000568249
1326,boy,-0.153074856
1326,child,0.303182188
1326,day,0.000820804
1326,family,-0.152443468
1326,flash,0.000126278
1326,girl,0.149033972
1326,happy,-0.151685802
1326,hill,-0.150170471
1326,kid,-0.001136499
1326,man,0.154400771
1326,mountain,0.151938357
1326,nature,0.604596489
1326,outside,0.151117553
1326,picnic,0.000820804
1326,road,0.151117553
1326,sky,-0.152822301
1326,sunny,-0.151685802
1326,tree,0.15124383
1326,woman,0.002462413
1329,"-, orange, background",-0.136242777
1329,animal,-0.13817753
1329,beautiful,-0.129696602
1329,black,-0.25745845
1329,brown,0.108865238
1329,calm,0.117346166
1329,cat,0.136242777
1329,confident,0.237916922
1329,cute,-0.008480928
1329,ear,0.117991084
1329,eye,0.35461817
1329,fur,0.109510156
1329,furry,0.110799991
1329,hair,0.110799991
1329,lay,0.118636002
1329,look,-0.008480928
1329,meow,0.357197841
1329,pet,-0.129051684
1329,pretty,-0.009125846
1329,see,-0.129051684
1329,siamese,-0.264649543
1329,sit,-0.130341519
1329,soft,-0.128406766
1329,stare,-0.256168614
1329,whisker,-0.145368623
1333,beautiful,0.000902885
1333,building,-0.499174093
1333,church,0.167896173
1333,city,-0.500076978
1333,color,0.166090403
1333,crowd,-0.166993288
1333,europe,0.499174093
1333,foreign,0.166090403
1333,high,0.000902885
1333,house,-0.33308369
1333,mountain,-0.166993288
1333,people,0.166090403
1333,rooftop,-0.166090403
1333,scenic,-0.166993288
1333,sky,-0.66616738
1333,sunny,0.166993288
1333,town,0.166993288
1333,villa,-0.166993288
1333,village,0.164284633
1337,"-, close, up",-0.166993288
1337,bike,0.33308369
1337,face,-5.83E-16
1337,glass,-0.166090403
1337,hot,-0.167896173
1337,man,0.166090403
1337,mirror,0.00180577
1337,outside,-0.33308369
1337,reflection,0.66616738
1337,sunglass,0.499174093
1337,sunny,-0.167896173
1348,"-, skate, ice",0.165187518
1348,build,0.000902885
1348,building,-0.33488946
1348,busy,0.33308369
1348,city,-0.500979863
1348,cold,0.166090403
1348,crowd,-0.33308369
1348,fun,0.33308369
1348,ice,0.332180805
1348,outdoor,0.000902885
1348,outside,-0.166993288
1348,park,0.000902885
1348,people,-0.332180805
1348,person,0.166090403
1348,skate,0.833160668
1348,skyscraper,0.00180577
1348,street,-0.663458726
1348,tree,0.166090403
1348,walk,-0.166993288
1348,winter,0.164284633
1349,afternoon,0.166090403
1349,busy,-0.33308369
1349,calm,0.166090403
1349,car,0.167896173
1349,city,0.500979863
1349,man,0.332180805
1349,outside,-0.33308369
1349,park,0.667070265
1349,people,-0.166090403
1349,public,-0.166993288
1349,sidewalk,0.166090403
1349,street,-0.164284633
1349,tree,-0.165187518
1349,walk,0.332180805
1361,alone,0.127811457
1361,boy,-0.099640173
1361,bus,0.157272577
1361,calm,-0.119925838
1361,car,-0.110105464
1361,contemplate,0.255622915
1361,dress,-0.11928092
1361,face,-0.11928092
1361,hair,-0.11928092
1361,look,-0.109460547
1361,man,0.091754554
1361,outside,0.009820373
1361,purple,0.384724207
1361,ride,0.009175455
1361,road,0.009820373
1361,sad,0.00788562
1361,seat,0.146162368
1361,see,-0.346087633
1361,shirt,0.00788562
1361,sit,0.4024302
1361,think,0.530886575
1361,travel,0.018995829
1361,van,0.127811457
1361,vehicle,0.009820373
1361,window,0.036056904
1373,athletic,-0.128582653
1373,daytime,0.138340269
1373,foot,0.01057842
1373,grass,0.205914813
1373,horse,0.011399225
1373,jog,0.137519464
1373,leg,0.428061639
1373,outdoor,-0.256344501
1373,pant,-0.244945276
1373,path,-0.128582653
1373,person,-0.244945276
1373,road,-0.096847392
1373,run,0.321456632
1373,shoe,-0.222967631
